"id","name","latitude","longitude","price_level","rating","review_count","distance","neigh_id","neighbourhood","type","cuisine","size_level"
"AJJOVafulo2S5qmAn6K7gw","Pink Sky",43.6454752,-79.396272251537,NA,4,50,2088.31951996566,"164","Wellington Place","Bar","North American","Single Location"
"06e352Ie1A4edgqVl4HERA","The Alpine",43.66562,-79.4652,NA,4,41,4116.49330898134,"090","Junction Area","Other","North American","Single Location"
"ByR685ThcDqQ_bb4A1oj_Q","Tea N Bannock",43.671182,-79.3273557,"Medium",4.3,51,8149.87124960779,"065","Greenwood-Coxwell","Other","North American","Single Location"
"XJzmRohqfVRmKTmzu6Ssxg","Sash",43.68186,-79.39109,NA,4,19,4759.37576452623,"098","Rosedale-Moore Park","Other","North American","Single Location"
"nHV1iXKBVlCW64bCt4itnA","Keating Channel Pub & Grill",43.64763,-79.35337,"Medium",3.8,47,5547.4129215356,"070","South Riverdale","Bar","North American","Single Location"
"uHGXcZ7Tydcg3HZ74S7Efg","Stratus",43.64663,-79.38114,"High",3.8,55,3305.17623515982,"170","Yonge-Bay Corridor","Other","North American","Single Location"
"kQ9BGSJUhAHkieLrZxgvSw","Earls Kitchen + Bar",43.66965,-79.38874,NA,3.6,18,3807.2353993474,"169","Bay-Cloverhill","Bar","North American","Medium Chain"
"1QwX7Cgkm6KnlcGNDTh6EQ","E11even",43.642801069778,-79.381241442969,"High",3.4,195,3311.14952684946,"166","St Lawrence-East Bayfront-The Islands","Steakhouses","North American","Single Location"
"QFPS9JBNdOOHVP0C3pSslw","Earls Kitchen + Bar",43.6480134620711,-79.3839246431072,"Medium",3.6,543,3094.73083793326,"170","Yonge-Bay Corridor","Bar","North American","Medium Chain"
"jznYmOdIKRNDxWzyr0BeOA","Locals Only",43.6443693963569,-79.4003558903933,"Very High",3.2,49,1764.0050151052,"164","Wellington Place","Bar","North American","Single Location"
"0cpLF0LFQHHRFNlL0iy_Aw","Union Social Eatery",43.687794516424,-79.3950692564249,"Medium",3.8,177,5188.45354347654,"097","Yonge-St.Clair","Other","North American","Small Chain"
"kIdLsbi4wdPZzMYRJmD48g","Harvest Green",43.6461178,-79.3858032,"Low",4.6,47,2775.01677288965,"164","Wellington Place","Other","North American","Single Location"
"U7JrKn4fYW2RpJa7Nl-X_g","The Carlton Restaurant",43.6617125,-79.3811043,NA,4.4,7,3769.20566374394,"167","Church-Wellesley","Other","North American","Single Location"
"Out7uBCs7DOi5m2mm8us6A","Wild Chicory",43.7021702,-79.387448,NA,4.2,6,6897.32558711819,"099","Mount Pleasant East","Other","North American","Single Location"
"y2x6IvrZvN8Jo-xmW5rw8A","Portico Restaurant & Lounge",43.65168,-79.37809,"High",3.9,28,3631.707492257,"168","Downtown Yonge East","Other","North American","Single Location"
"dlRniTYT0smOndCAaUBPxw","The Chartroom Bar and Lounge",43.6408123023532,-79.3759244988117,NA,3.2,11,3761.53967420803,"166","St Lawrence-East Bayfront-The Islands","Other","North American","Single Location"
"Qa4eXuZ1IFPwnVXJcpZWtw","Real Sports",43.64324,-79.379405,"Medium",3.4,548,3454.49059709796,"166","St Lawrence-East Bayfront-The Islands","Bar","North American","Single Location"
"ZwURbn4AVHxSUL6iDwjk5A","Zee Grill Seafood Restaurant & Oyster Bar",43.70491,-79.38851,"High",4,51,7145.10843400327,"099","Mount Pleasant East","Other","North American","Single Location"
"YfYpmRVtDnrOOGKz-iPtKg","Vela",43.64484,-79.40041,NA,3.7,54,1753.26743951026,"164","Wellington Place","Lounges","North American","Single Location"
"ye4WnwnMd6xWK22AoEa1oQ","The Cat Pub & Eatery",43.6656338042947,-79.4894384220243,"Low",4.4,10,5853.6345127814,"089","Runnymede-Bloor West Village","Bar","North American","Single Location"
"LBHbyID7tcaGszznHtnCrw","JOEY Eaton Centre",43.6558708964233,-79.382009190213,"Medium",3.7,578,3436.15907348551,"170","Yonge-Bay Corridor","Steakhouses","North American","Single Location"
"a7gXmt59c4oc6QBoNbcWuw","House of Chan",43.7037315,-79.41362,"Very High",3.5,35,6516.16576680859,"103","Lawrence Park South","Other","North American","Single Location"
"uF86ZhygpBEGr3CudNemYA","O.Noir",43.66905,-79.3826799,"High",3.5,419,4132.12217023675,"167","Church-Wellesley","Other","North American","Single Location"
"5PlZckpY4Gr7De1Vb0Sjfg","Cactus Club Cafe",43.7621926,-79.4105392,"High",4.3,28,13012.8736429511,"151","Yonge-Doris","Other","North American","Small Chain"
"dTuT_G3Zp79RZmnF3oxfiA","Bier Markt",43.647095161326,-79.373915180044,"Medium",3,291,3891.38682330242,"166","St Lawrence-East Bayfront-The Islands","Bar","North American","Single Location"
"BcuhtgjiuWreCWQSL4bTEw","Smoke's Poutinerie",43.6434402,-79.3789597,NA,4,9,3522.23992222185,"166","St Lawrence-East Bayfront-The Islands","Street Food","North American","Small Chain"
"wJhdPi4tvJGV24NXQv3Vnw","Gabby's at the Isabella Hotel",43.6696804,-79.3757831,"Medium",3.3,31,4605.02045455349,"074","North St.James Town","Bar","North American","Single Location"
"35Mdu_9unGIn4pMoQByWFQ","Signatures Restaurant",43.66871,-79.39636,"High",3.2,17,3329.50164647764,"095","Annex","Other","North American","Single Location"
"MYUQc3vflQBtBT7154Y6YA","Wylie's Pub",43.68257,-79.39207,"Medium",3.2,39,4793.23513708382,"097","Yonge-St.Clair","Other","East Asian","Single Location"
"UdBOTGSbC6VOhUg6l9OwXA","Gabby's Roncesvalles",43.64408,-79.44788,"Medium",3.5,21,2066.15433517872,"086","Roncesvalles","Bar","North American","Single Location"
"G-cbWSrIddcCFUZqRdKvCA","The Corner Place",43.6497699,-79.3713,"Medium",3.6,137,4120.11549203148,"073","Moss Park","Other","North American","Single Location"
"ZKklfxHUlL8_xReUyZfSUQ","Vibo Restaurant",43.64741,-79.50991,"Medium",4.2,65,7061.10698838889,"016","Stonegate-Queensway","Other","European","Single Location"
"mG71gQ5HWl7ut9OCN6NJKA","360 Restaurant",43.6422401,-79.3898128,"Very High",3.7,1130,2632.75373618308,"165","Harbourfront-CityPlace","Other","North American","Single Location"
"_0s_quI1m5AmOzni3Ec9lA","Jj's Bar and Lounge",43.6018820949928,-79.5015241956525,NA,4.5,4,8014.53505705732,"018","New Toronto","Bar","North American","Single Location"
"GPK5oG-H6JUPo2a5hBxRBQ","Bodega Henriette",43.6780199,-79.31471,"Medium",4.2,84,9372.0420450176,"064","Woodbine Corridor","Bar","North American","Single Location"
"AIeGHVUVZLBlJmdl7pJHJg","Hemispheres Restaurant & Bistro",43.6545604461431,-79.3859088420868,"Medium",3.6,37,3091.86076169953,"170","Yonge-Bay Corridor","Other","North American","Single Location"
"rFay7nyXCrocFPsyb0hpOQ","Table 21 Kitchen & Wine Bar",43.648158546322,-79.5084975176396,"Medium",3.7,23,6947.96970694187,"015","Kingsway South","Bar","North American","Single Location"
"bY-4nSmbowNdAdrch0P9Tw","Corks Beer & Wine Bars",43.7056909,-79.3616027,"Medium",4.5,4,8283.10878026072,"055","Thorncliffe Park","Bar","North American","Single Location"
"nupMICQsHmXZFkD10UKrZw","Earls Kitchen + Bar",43.614631,-79.555823,NA,3.9,35,11279.213105588,"159","Etobicoke City Centre","Bar","North American","Medium Chain"
"Z8f5s3BsMzveANqdbFjXLg","Azure Restaurant & Bar",43.6442587711189,-79.3852664430702,"High",3.1,68,2976.96224523087,"165","Harbourfront-CityPlace","Bar","North American","Single Location"
"iBt37-7t5GP2ZRT81yHgew","Shakey's Sports Pub",43.6507268,-79.4774603,"Medium",4,41,4499.57397860487,"087","High Park-Swansea","Bar","North American","Single Location"
"UJevx59U-bi6fRADCSa7LQ","Luma",43.6466224,-79.3903325,"High",3.6,249,2569.42262190079,"164","Wellington Place","Lounges","North American","Single Location"
"Egn5h9fStvVKcFH7kaLQig","3030",43.6658199,-79.47046,"Medium",3.2,118,4477.27409309412,"090","Junction Area","Bar","North American","Single Location"
"kuJRRmmmDUXqwM6kNihXXA","Jump Restaurant",43.6479063,-79.3780646,"High",3.5,221,3563.60438897569,"170","Yonge-Bay Corridor","Bar","North American","Single Location"
"fZIrPIK0RBEN2OzwUhi71Q","FORTY2 Supperclub",43.63707,-79.42547,"Medium",1.7,24,967.387169867425,"085","South Parkdale","Other","North American","Single Location"
"qcqDjeirxvdgW5kQVkEwSA","The Red Room",43.65706,-79.40011,"Low",2.8,152,2207.39478798832,"078","Kensington-Chinatown","Bar","North American","Single Location"
"tHjRafhkBKYDdlKAD7Dntg","Cactus Club Cafe",43.61195,-79.55731,"High",3.7,196,11515.5619739752,"159","Etobicoke City Centre","Bar","North American","Small Chain"
"cTbFJzHQzFSX-z3JF4abKQ","One Restaurant",43.6708799,-79.39323,"Very High",3.3,242,3652.24721419078,"095","Annex","Other","North American","Single Location"
"Pthcdg09sHQ9M9Tj5P9gfQ","C'est What",43.64839,-79.37334,"Medium",3.6,371,3944.07085901618,"166","St Lawrence-East Bayfront-The Islands","Other","North American","Single Location"
"O5_CKNQOmtRHY_CjOB6XYA","ViVetha Bistro",43.6736249,-79.2821106,"Medium",3.9,97,11698.1866483573,"063","The Beaches","Other","European","Single Location"
"1Tfy0BTkS-IImKC4FlD8qQ","Stages Restaurant & Lounge",43.65451,-79.37908,"High",3.2,6,3612.99731257119,"168","Downtown Yonge East","Bar","North American","Single Location"
"pKrTmkZjfOlj9bISpvItAQ","Tundra",43.6499349,-79.3856723,"High",2.8,51,2982.72148463947,"170","Yonge-Bay Corridor","Bar","North American","Single Location"
"lOKgoQtMhnlf6hWvrOiMtQ","JOEY Yorkdale",43.7251083,-79.4528087,"Medium",3.6,353,9190.45400096736,"031","Yorkdale-Glen Park","Steakhouses","North American","Single Location"
"ncs7-080AOqhCqmxn9Tuaw","Restaurant 20 Victoria",43.64998,-79.37715,NA,3.6,18,3662.79694213925,"168","Downtown Yonge East","Other","North American","Single Location"
"O9Ukz3F4BW_MbvLnaQYxRg","Supermarket Bar & Variety",43.6564466972306,-79.4029140472412,"Medium",3.4,82,1975.81362209184,"078","Kensington-Chinatown","Bar","North American","Single Location"
"uvjJi6j6uxP2G8Vlg9aX8A","Moxies",43.6898443081565,-79.5906327197464,"Medium",3.7,141,14416.2368867964,"001","West Humber-Clairville","Steakhouses","North American","Medium Chain"
"HAnPo3pHgCnw8pNxJZtH-g","Jack Astor’s",43.6710004213944,-79.38660749,"Medium",3,101,4033.51587439287,"098","Rosedale-Moore Park","Bar","North American","Single Location"
"vUH4562NiZbw0srqaTPj_g","Gabby's Grill and Taps - Bloor West",43.64823,-79.5063799,NA,3.5,11,6782.12824276841,"016","Stonegate-Queensway","Bar","North American","Single Location"
"dsIHIXyAl_ldqkd8QekvTQ","Gabby’s King West",43.6463517,-79.3904852,"Medium",2.7,159,2555.8258857007,"164","Wellington Place","Bar","North American","Single Location"
"NM1PLj1NM57FA9lL6LFK6g","Fahrenheit Coffee",43.6434965102196,-79.3935903,NA,5,9,2314.58453954118,"164","Wellington Place","Cafe/Bakery","North American","Single Location"
"g4hyqT1Abch9wt0OKlhAdQ","Earls Kitchen + Bar",43.7265817999994,-79.4534435000002,NA,3.6,37,9361.97666186558,"031","Yorkdale-Glen Park","Bar","North American","Medium Chain"
"y-Zbg19VSb-k15A_yzruYg","AGO Bistro",43.6536788218175,-79.3923355694504,"High",3.4,113,2572.29908059821,"078","Kensington-Chinatown","Other","North American","Single Location"
"_1BnNZ4kYB4GvHh2-i85cg","Market Garden",43.6584207743293,-79.3830745822087,"Medium",3,3,3463.46743056469,"170","Yonge-Bay Corridor","Cafe/Bakery","North American","Single Location"
"i7Ssyx4l0H_CujFD4lpH2w","Freshwood Grill",43.65449,-79.40155,"Low",2.7,7,1936.72936763561,"078","Kensington-Chinatown","Other","North American","Single Location"
"kxo3Zz_JIEUGkJHl9kUiKg","Bymark",43.64713,-79.381643,"High",3.6,207,3270.60303205478,"170","Yonge-Bay Corridor","Other","North American","Single Location"
"gPW49O3O4YzJ9hppJfAnvA","East York Restaurant",43.689,-79.34846,"Low",3.3,8,7659.26258273734,"059","Danforth East York","Other","North American","Single Location"
"i5-zE2mHuLqTuZRZVsJuzQ","Windsor Arms Hotel",43.6688084,-79.3905524,"High",3.1,31,3636.90350856946,"169","Bay-Cloverhill","Other","North American","Single Location"
"qI15oUMWusLnovlnV7DTSA","King Street Social Kitchen",43.6464799,-79.39171,"Medium",3.1,31,2465.30505457247,"164","Wellington Place","Other","North American","Single Location"
"D9r7Ct5KMMsUppCyvvguwA","Happy Bowl",43.6572682,-79.3814178,"Medium",2,9,3535.62374238552,"170","Yonge-Bay Corridor","Other","North American","Single Location"
"BCv1vW_M3Pq2poEQ6HCxEw","Irie Veggie Takeout",43.69012,-79.47383,NA,4,5,6486.25792351618,"110","Keelesdale-Eglinton West","Other","North American","Single Location"
"sifWLbJceDGf5e-N5_ug_w","Drums N Flats",43.7351,-79.42022,"Medium",2.9,58,9969.14874555361,"039","Bedford Park-Nortown","Bar","North American","Single Location"
"azwdbtO1dzoFHHODyarp6w","Renegade Chicken",43.64861,-79.37291,NA,2.7,3,3982.76252985557,"166","St Lawrence-East Bayfront-The Islands","Street Food","North American","Single Location"
"bns0V-7B5eAUBQ5qfXL12w","Gabby's Junction",43.66571,-79.47027,"Medium",2.3,36,4472.5248093748,"090","Junction Area","Bar","North American","Single Location"
"dw2ST-AHUbu2xq0QNfngBA","JOEY Don Mills",43.7339406,-79.3447326,"Medium",3.4,420,11656.8374758139,"042","Banbury-Don Mills","Steakhouses","North American","Single Location"
"165eSyTOWmpfDfWDXo4f6A","The Chef's House",43.6508897483282,-79.3691753875628,"High",3.7,57,4310.75840638933,"073","Moss Park","Other","North American","Single Location"
"qXk2CS1-6jKTKpMUIgN9kQ","O'Grady's Restaurant",43.664469851766,-79.38068029524,"Medium",3,140,3954.08147470131,"167","Church-Wellesley","Bar","North American","Single Location"
"N1mOvbqAiSGKM1_YoSRO9g","Queen's Head",43.6632102060042,-79.3308547120553,"Medium",2.7,34,7611.00968038423,"070","South Riverdale","Bar","North American","Single Location"
"9MA7T15gbbcmKz43r_Ad0g","The Corner Bank",43.7313499,-79.288269,"Medium",4.4,44,14398.5144148612,"119","Wexford/Maryvale","Bar","North American","Single Location"
"KPsRJrK0totR-_QRVsC0fg","Bar Oak",43.67792,-79.34867,"High",3.5,13,6927.79375222176,"068","North Riverdale","Other","North American","Single Location"
"IxAPxAC3Tb13IFg-Qjhppg","Black Bear Pub",43.71084,-79.30833,"Medium",4.4,8,11694.3074132547,"054","O'Connor-Parkview","Other","North American","Single Location"
"JfF1D9SWwsKqoWsVpT-6Zg","Gabby's on The Danforth",43.67906,-79.34292,"Low",3.3,22,7392.92833049262,"069","Blake-Jones","Bar","North American","Single Location"
"XBDe0pFAw1B32tpAQN5t2g","holts café",43.6703401,-79.3882622,"Medium",3.6,71,3887.50801248766,"095","Annex","Cafe/Bakery","North American","Single Location"
"ClWJgVFGN-tAH-M3z3ax9g","Vi Pei Bistro",43.7272265,-79.2298702,"Medium",4,46,17940.8154933268,"123","Cliffcrest","Brunch/Breakfast","European","Single Location"
"yQS7bWaBhhGZJ1zeXku4yA","Imm Thai Kitchen",43.65484,-79.41598,"Medium",4.5,171,1154.87498346405,"081","Trinity-Bellwoods","Other","East Asian","Single Location"
"_QADc9xD-CIYKZXezrH-Eg","Pho 90",43.64793,-79.401266,NA,4,3,1708.94998529516,"078","Kensington-Chinatown","Other","East Asian","Small Chain"
"-fVHchYRdXa1w1lTgF-5vA","Banh Cuon To Thanh",43.67416,-79.46132,NA,4.3,9,4473.87747813893,"091","Weston-Pelham Park","Cafe/Bakery","East Asian","Single Location"
"jZehhs4knKVskG7qeN8k8w","Lá Sen Vietnamese Cuisine",43.7710141142055,-79.3322305744762,NA,4.4,23,15722.7157902738,"053","Henry Farm","Other","East Asian","Single Location"
"QF4tRJ-ot7dYwebAsn0seg","Mengrai Thai",43.6541,-79.366917,"Medium",4,324,4552.30395425469,"073","Moss Park","Other","East Asian","Single Location"
"aCI0Qws1xiog3L6afXqZng","Dear Saigon",43.6587331369001,-79.39439,NA,3.7,40,2681.49187339352,"078","Kensington-Chinatown","Other","East Asian","Small Chain"
"WEwf_IKutaFK2t-cdMhEWg","Thai Country Kitchen",43.6561499,-79.39968,"Low",4,153,2165.94744766476,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"NoT7u2QNEvsVbH9MIzAzlw","Si Lom Thai Bistro",43.66503,-79.38082,"Medium",4.1,216,3976.9280829853,"167","Church-Wellesley","Other","East Asian","Single Location"
"m11r1xDOImDPNgqpxr7hiA","Charcoal Kebab House",43.6576962,-79.3761703705523,NA,4.8,4,3946.91857555895,"168","Downtown Yonge East","Other","Other","Small Chain"
"TmSMf-0j4gvVc9sp-7CiMg","Shi Miaodao Yunnan Rice Noodle",43.6536,-79.39869,NA,4,60,2099.99052602843,"078","Kensington-Chinatown","Other","Other","Small Chain"
"a911y0BuV1rjHXkXlFm3Ig","EAT BKK Thai Kitchen",43.759247,-79.4107386423279,"Medium",3.8,333,12685.0394284203,"038","Lansing-Westgate","Other","East Asian","Small Chain"
"sAiBn7P87Y7wLDjBsGW1mQ","Pho Ahn Vu",43.7267876,-79.3425056,NA,4.3,3,11083.7638681597,"042","Banbury-Don Mills","Other","East Asian","Single Location"
"5wbJ-4W2VxH11XHmJ_4h5g","Thai Noodle",43.6823223153413,-79.4200096887758,"Medium",3.3,64,4101.63428034536,"094","Wychwood","Other","East Asian","Single Location"
"P-eJ-wtvCXHix85nW8tdGA","EAT BKK Thai Kitchen",43.6605957,-79.3429889,"Medium",3.9,82,6592.99985330518,"070","South Riverdale","Other","East Asian","Small Chain"
"Fb2nhByq4nHO3XCYnhc_eA","Chiang Mai",43.755052,-79.351772,NA,4.4,5,13431.7044986164,"040","St.Andrew-Windfields","Bar","East Asian","Small Chain"
"LpZVjFr60Erk_U254SBXWA","Hometown Road Noodlehouse",43.64713,-79.38266,NA,4.2,5,3183.64849584193,"170","Yonge-Bay Corridor","Other","Other","Single Location"
"rexgHmK0Mvl5l7erXr0zrA","Royal Noodles",43.677066668337,-79.4951190054417,NA,4.5,6,6835.66438620419,"111","Rockcliffe-Smythe","Other","Other","Single Location"
"u9_cHsWEKds73ZT8PZaf6g","Bolan Thai Cuisine",43.7064805631774,-79.3893363699317,"Medium",4.1,111,7281.44184154803,"099","Mount Pleasant East","Cafe/Bakery","East Asian","Single Location"
"cUs24lrMexmuortEbRwfwA","Koh Samui",43.64692,-79.40611,NA,4.2,6,1304.99901134389,"081","Trinity-Bellwoods","Other","East Asian","Small Chain"
"Yw5qYKInQfqekfX1CIxXAA","Vietnam Lovely Noodle",43.6663834911569,-79.4062828288361,"Medium",3.8,60,2655.70773040563,"095","Annex","Other","Other","Single Location"
"fJ-2acaqvWOsujUTAJB-ew","ramen RAIJIN ",43.665119367971,-79.3860395149219,"Medium",3.5,423,3639.89022902841,"169","Bay-Cloverhill","Other","East Asian","Single Location"
"YlkalWBSyltWFrj72zu7Gw","Beyond Fusion",43.66109,-79.37884,NA,4.6,9,3897.4920992633,"168","Downtown Yonge East","Cafe/Bakery","East Asian","Single Location"
"NPVmCp0w818aSVhoWLabrQ","Yee's Hand Pulled Noodle",43.6646952881135,-79.3862336539988,NA,4.1,20,3599.21273203692,"169","Bay-Cloverhill","Other","East Asian","Single Location"
"Vg4Az8wOuUAZ4sldJrUifg","Sansotei Ramen",43.6512305,-79.3765618,NA,4.1,35,3729.52302678085,"168","Downtown Yonge East","Other","East Asian","Medium Chain"
"clkc8ZOJYCRIxokc2TddlQ","Good Catch Bar & Café",43.7769070975168,-79.3466493286991,NA,4.2,40,15827.2010703871,"047","Don Valley Village","Cafe/Bakery","East Asian","Single Location"
"VFn4bTxMi5NbpF87h-apUg","Bua Thai Restaurant",43.62597,-79.50319,"Medium",4,104,6870.70435277371,"016","Stonegate-Queensway","Other","East Asian","Single Location"
"pgBOiB1Lenf5BiirpT2z8A","Hey Noodles",43.665317263541,-79.4109370159791,NA,3.3,3,2386.45303923864,"095","Annex","Other","East Asian","Small Chain"
"iCTHNIihmQPFxXhBRfjfjw","Momo2Go - Queensway",43.62527,-79.50848,NA,3.8,8,7299.03326592173,"016","Stonegate-Queensway","Other","South Asian","Single Location"
"zQ3ipTBmNFQXwwqjw6pEfg","Captain's Catch",43.7751624019448,-79.3340163440938,"Medium",3.4,50,16069.7069012575,"053","Henry Farm","Other","East Asian","Single Location"
"iT053N_wdX7Ryr5lLCtLfg","Sorn Thai Restaurant",43.71333,-79.4,"Medium",3.7,132,7755.14439460509,"100","Yonge-Eglinton","Other","East Asian","Single Location"
"NwsTOsBOUWn-9le4rY7Q_w","Omni Noodle",43.770239,-79.499332,NA,4.7,3,15184.9376377681,"027","York University Heights","Other","Other","Small Chain"
"qdUyswpuL12teT_Y-MmK8Q","Tong Mein",43.6424635,-79.3967532,NA,2.3,4,2076.76087277753,"164","Wellington Place","Other","Other","Small Chain"
"QRsfsBQnlyd2M6Np_6y2SQ","Ramen Misoya",43.6440427062167,-79.3775378,NA,4,7,3599.29935658806,"166","St Lawrence-East Bayfront-The Islands","Street Food","East Asian","Single Location"
"Y5K-Bvhh3Hw9o8xwY4wgcw","The Zen",43.650128,-79.389113,NA,2,8,2711.23650293792,"164","Wellington Place","Other","East Asian","Single Location"
"UBGS803gS7wwrPvT0UpSLA","Mr Momo",43.6132833986396,-79.4887745752931,NA,4.8,4,6441.87066164387,"161","Humber Bay Shores","Other","Other","Single Location"
"1t97RoKGjKbDI2HLXlAUrg","Sansotei Ramen",43.6668544580426,-79.3855058401823,NA,4.3,3,3792.18489103833,"169","Bay-Cloverhill","Other","East Asian","Medium Chain"
"C9hnvYfq1ip5D0JO7pUgbA","Bangkok Buri",43.64552,-79.38031,NA,3.1,41,3266.32111950764,"166","St Lawrence-East Bayfront-The Islands","Other","East Asian","Single Location"
"nNVkOU4VCJk866ixG9j95Q","Chopstixpress",43.70254,-79.47716,"Low",3.4,10,7732.5116117281,"030","Brookhaven-Amesbury","Other","East Asian","Single Location"
"szilINEiOtBU5mbhpqdiNg","Gol’s Lanzhou Noodle",43.77809,-79.41479,NA,4,62,14758.3910056566,"151","Yonge-Doris","Other","East Asian","Single Location"
"WSGf_yAuNulHijJfeQFHyQ","Noodle Legend",43.77274,-79.41338,NA,4.3,9,14167.1005007843,"151","Yonge-Doris","Other","Other","Single Location"
"cwp48KVpq0e0NfvrG2qPsA","Sansotei Ramen",43.7767470779372,-79.4138871717552,"Medium",4,153,14612.6797822939,"151","Yonge-Doris","Other","East Asian","Medium Chain"
"bLjhtfZAmivH8xsA0gbvPQ","Sisaket Thai Kitchen",43.688498222006,-79.2701368999994,"Medium",4.1,12,13135.5391601488,"122","Birchcliffe-Cliffside","Cafe/Bakery","East Asian","Single Location"
"EL7pATqUr6IGNp4DvH07Ww","Kunming Small Pot Rice Noodles",43.7732153,-79.3326486,NA,3.3,6,15925.1509399822,"053","Henry Farm","Other","East Asian","Single Location"
"nrXGPmVyzuhuaa43Scaoww","Thammada",43.60127,-79.50382,NA,3.9,13,8201.79667334077,"018","New Toronto","Cafe/Bakery","East Asian","Single Location"
"7BPW0MdkjqVQnFY1glYc7g","Ruth's Catering & Takeout",43.7741169375936,-79.2412066545059,NA,4.7,3,20404.0377411952,"142","Woburn North","Other","South Asian","Single Location"
"0mGYvAFGxH9bGRqYHxS0BQ","Touhenboku Ramen Restaurant",43.7114087,-79.3993231,"Medium",3.6,135,7559.81078291487,"173","North Toronto","Other","East Asian","Single Location"
"uOgL4By8Nqnuy0vjWXhrIQ","Chai Kee Noodle House",43.7876905348819,-79.2697378882412,NA,4.4,9,20006.899233815,"128","Agincourt South-Malvern West","Fast Food","East Asian","Single Location"
"z4z_If75V6y3GDin-QpjVQ","Meet Sushi and Boil",43.7804141731247,-79.2984859272838,"Medium",4,53,18001.7067794602,"118","Tam O'Shanter-Sullivan","Bar","East Asian","Single Location"
"Z05x0rRLP93Rn2een6jRWg","Issmi Japanese Restaurant",43.7352575040636,-79.4201994466274,"High",3.8,28,9985.20560812229,"039","Bedford Park-Nortown","Bar","East Asian","Single Location"
"7pWaMBe0SF15RlRZ5xu4RA","Zhang Tantan Mala Tang",43.7792078064632,-79.4171683052923,NA,3.7,3,14876.4762350279,"037","Willowdale West","Other","East Asian","Single Location"
"3M35_fZ4jp9K502AHHtF4g","Yunshang Rice Noodle",43.77262,-79.4133,"Medium",3.9,40,14155.6793237775,"151","Yonge-Doris","Other","East Asian","Single Location"
"Dj4eevmOlG9Aqq7UPNq3Zw","Soup In Casserole",43.7796416,-79.415076,NA,4.8,5,14936.0131504863,"151","Yonge-Doris","Other","East Asian","Single Location"
"5C57zUQdzvNrCus8JBawmQ","Magic Noodle",43.77741,-79.41454,"Medium",3.3,85,14682.6332772142,"151","Yonge-Doris","Other","Other","Small Chain"
"Qr6KiVgv7CklIc0J3EKMCQ","Orient Express",43.7856992833453,-79.2760171865081,"Medium",4,54,19524.6528663184,"128","Agincourt South-Malvern West","Other","East Asian","Single Location"
"zCgxSJ1PiMwxEt6qJQK8_g","Lamb Soup Noodle House",43.7603277808029,-79.411040654782,NA,4.3,4,12803.1722922235,"038","Lansing-Westgate","Other","East Asian","Single Location"
"ki1hqqtIPDY0-jIbfiBqrQ","Shi Miaodao Yunnan Rice Noodle",43.7910625,-79.3669138,NA,4.4,11,16788.2926734251,"048","Hillcrest Village","Other","East Asian","Small Chain"
"ELt26I6N0VqVywR5J4TMlw","Mong-Kut Thai",43.67769,-79.3499,"Medium",3.4,42,6832.58395553863,"068","North Riverdale","Other","East Asian","Single Location"
"m6ez2OnTHn2-XF40Ry3IuA","Pho Dai Thien",43.7196805715158,-79.5078040603178,"Low",3.6,34,10744.7275811198,"154","Oakdale-Beverley Heights","Other","East Asian","Single Location"
"oN9EAc5f8EILirQg-hXvPg","Omni Palace - Yonge Sheppard Centre",43.7624865224528,-79.4108359850648,NA,3.7,19,13043.7747606084,"151","Yonge-Doris","Other","East Asian","Single Location"
"ZHrZgkN4fgLzjCU_9a_Czw","Pho Bo To",43.70463,-79.4921899,"Low",3.7,31,8642.61928023461,"030","Brookhaven-Amesbury","Other","East Asian","Single Location"
"Yk-M1qkLN_QNHUhxBtO4bw","Roll",43.7750856734378,-79.4140876707937,"Low",3.7,46,14427.3979409673,"151","Yonge-Doris","Other","East Asian","Single Location"
"LxO4HWMeJwO4f3KOIZ-7eA","Hey Noodles",43.76443,-79.41022,NA,3.6,9,13266.9117970152,"151","Yonge-Doris","Other","East Asian","Small Chain"
"T3eygkCPKat4TMyWIKLtGg","Chengdu Guokui",43.7601205023395,-79.4119909423289,NA,3.1,14,12775.0339803829,"038","Lansing-Westgate","Deli/Sandwiches","East Asian","Single Location"
"QpU-rY5abh1hNz-LIcw4XQ","Wuhan Noodle",43.77284,-79.33109,NA,3.8,4,15935.4410858978,"053","Henry Farm","Other","East Asian","Single Location"
"nddvI420y7BKvp6nO8bfMg","Golden Rice Noodle",43.7600174103472,-79.4113341718912,"Medium",3.1,18,12767.1065170431,"038","Lansing-Westgate","Other","East Asian","Single Location"
"jWHE5BeEk3EInMuM46dhaA","Teriyaki Experience",43.727011,-79.293194,"Low",2.9,7,13778.7963532542,"119","Wexford/Maryvale","Other","East Asian","Small Chain"
"gVEkcK24lwZZYjyZ7114OQ","Yunxi Handmade Noodles",43.78373,-79.2877035,NA,4,3,18794.7931158823,"128","Agincourt South-Malvern West","Other","East Asian","Single Location"
"aAGo2MMC2hQlG5uhPPNnjA","Su&Shi Noodle Bar",43.7749516849272,-79.2571705921662,NA,2.7,18,19577.9028372037,"156","Bendale-Glen Andrew","Bar","East Asian","Single Location"
